invoice,custID,prodID,salesDate,amt,qty,discounted
451,9,86,11/7/2007,229,43,0
452,32,76,10/2/2005,280,95,0
453,9,53,11/7/2005,148,129,0
454,2,103,1/11/2009,372,89,0
454,2,55,1/11/2009,268,78,0
455,2,34,1/11/2008,295,197,0
456,11,25,4/19/2009,379,23,0
457,11,100,4/19/2008,298,191,0
458,12,35,9/18/2009,145,86,0
459,26,81,8/7/2007,279,124,0
459,26,9,8/7/2007,343,183,0
460,3,98,6/20/2005,105,176,0
460,3,57,6/20/2005,205,46,0
461,3,34,6/20/2007,335,159,0
461,3,84,6/20/2007,172,80,0
462,8,51,11/7/2009,138,171,0
462,8,103,11/7/2009,139,189,0
463,8,47,11/7/2008,111,176,0
464,40,19,3/30/2006,229,37,0
464,40,60,3/30/2006,145,92,0
465,40,48,3/30/2009,343,156,0
466,40,55,3/30/2008,160,31,0
466,40,71,3/30/2008,280,159,0
467,8,73,11/7/2006,122,51,0
467,8,43,11/7/2006,183,108,0
468,12,29,5/21/2010,153,91,0
468,12,30,5/21/2010,137,89,0
468,12,21,5/21/2010,163,141,0
469,30,78,10/11/2005,143,70,0
469,30,87,10/11/2005,220,152,0
470,40,33,7/19/2007,140,21,0
471,30,75,10/11/2007,315,55,0
472,30,41,10/11/2006,370,87,0
473,30,51,10/11/2009,247,10,0
474,40,32,7/19/2008,209,26,0
474,40,35,7/19/2008,377,95,0
475,30,56,7/25/2010,130,180,0
476,25,7,3/17/2005,276,64,0
476,25,45,3/17/2005,172,192,0
476,25,100,3/17/2005,182,113,0
476,25,94,3/17/2005,320,31,0
477,25,61,3/17/2007,266,21,0
478,22,77,3/19/2008,385,131,0
479,22,39,3/19/2009,279,38,0
480,23,19,10/7/2005,122,155,0
480,23,48,10/7/2005,298,77,0
481,23,43,10/7/2006,169,138,0
482,23,77,10/7/2007,135,83,0
483,2,33,12/2/2008,288,43,0
483,2,65,12/2/2008,306,113,0
484,21,88,5/26/2007,118,22,0
484,21,86,5/26/2007,293,20,0
485,23,64,10/7/2009,367,29,0
485,23,78,10/7/2009,317,28,0
486,21,44,5/26/2005,322,43,0
486,21,58,5/26/2005,116,99,0
487,32,82,7/9/2008,102,103,0
488,8,59,6/20/2010,315,20,0
488,8,99,6/20/2010,172,51,0
489,27,76,3/2/2005,335,186,0
490,32,33,7/9/2006,241,187,0
491,32,53,7/9/2007,262,129,0
491,32,66,7/9/2007,132,172,0
492,5,12,8/5/2010,318,13,0
493,4,55,9/19/2008,149,199,0
493,4,65,9/19/2008,185,136,0
494,8,100,4/6/2006,317,66,0
495,7,69,10/19/2006,364,58,0
495,7,12,10/19/2006,342,72,0
496,1,12,5/1/2009,170,23,0
496,1,89,5/1/2009,199,107,0
497,8,81,10/5/2006,301,74,0
497,8,51,10/5/2006,110,122,0
497,8,16,10/5/2006,169,66,0
497,8,69,10/5/2006,392,158,0
497,8,25,10/5/2006,283,25,0
498,17,101,4/17/2010,291,143,0
498,17,98,4/17/2010,203,167,0
499,8,92,9/8/2006,269,95,0
500,31,101,1/26/2006,388,32,0
500,31,79,1/26/2006,128,27,0
501,31,4,1/26/2005,265,29,0
502,8,82,10/5/2008,224,45,0
502,8,96,10/5/2008,354,146,0
503,20,29,2/18/2010,396,188,0
504,28,51,1/1/2010,243,32,0
505,28,102,11/26/2006,355,110,0
506,29,14,6/24/2007,240,115,0
506,29,87,6/24/2007,100,69,0
507,17,73,5/21/2010,224,143,0
507,17,90,5/21/2010,173,101,0
508,3,44,1/26/2010,368,19,0
508,3,79,1/26/2010,257,32,0
509,27,22,7/24/2006,385,167,0
509,27,81,7/24/2006,188,81,0
510,29,58,6/24/2008,393,106,0
510,29,100,6/24/2008,275,139,0
511,29,47,6/24/2009,222,37,0
511,29,71,6/24/2009,253,96,0
511,29,74,6/24/2009,208,67,0
511,29,49,6/24/2009,267,196,0
512,34,17,6/18/2010,345,138,0
513,33,87,7/9/2006,382,173,0
514,33,28,7/9/2005,280,173,0
514,33,23,7/9/2005,327,181,0
514,33,65,7/9/2005,159,72,0
515,18,28,11/18/2005,129,146,0
516,10,81,1/10/2006,291,73,0
517,10,26,1/10/2007,259,121,0
518,10,3,1/10/2008,326,54,0
519,17,34,9/12/2009,303,195,0
520,17,44,9/12/2008,147,98,0
521,8,88,11/27/2006,315,62,0
521,8,56,11/27/2006,114,173,0
521,8,25,11/27/2006,160,182,0
522,8,105,11/27/2005,289,77,0
522,8,67,11/27/2005,178,168,0
522,8,86,11/27/2005,372,129,0
523,33,10,7/9/2008,334,126,0
523,33,34,7/9/2008,382,123,0
524,1,45,9/24/2008,194,23,0
525,1,50,9/24/2009,145,98,0
525,1,1,9/24/2009,188,40,0
525,1,11,9/24/2009,143,31,0
526,16,11,4/27/2009,136,164,0
527,6,15,5/27/2008,215,51,0
528,16,57,4/27/2007,290,79,0
529,16,36,4/27/2006,123,163,0
530,16,52,4/27/2005,118,149,0
530,16,33,4/27/2005,181,28,0
531,27,49,1/28/2010,288,184,0
532,1,67,9/24/2007,169,194,0
533,1,86,9/24/2005,281,173,0
534,34,83,11/24/2008,236,60,0
535,12,27,2/10/2010,192,64,0
536,21,63,3/25/2010,220,169,0
536,21,5,3/25/2010,400,48,0
537,26,6,3/20/2008,211,107,0
538,26,26,3/20/2006,268,30,0
538,26,44,3/20/2006,309,96,0
539,26,58,3/20/2005,303,40,0
539,26,86,3/20/2005,306,52,0
540,34,21,11/24/2006,171,83,0
541,34,13,11/24/2007,292,194,0
541,34,43,11/24/2007,197,169,0
541,34,18,11/24/2007,264,172,0
542,36,90,10/14/2006,283,195,0
543,33,38,2/9/2005,313,114,0
543,33,39,2/9/2005,210,45,0
544,33,102,2/9/2007,391,19,0
545,20,79,5/13/2006,138,39,0
545,20,21,5/13/2006,368,40,0
546,9,67,12/15/2007,126,100,0
547,29,30,2/1/2007,376,99,0
548,9,72,12/15/2005,389,69,0
548,9,12,12/15/2005,269,28,0
548,9,46,12/15/2005,351,39,0
549,40,102,3/19/2008,339,118,0
550,40,35,3/19/2009,286,69,0
550,40,1,3/19/2009,254,55,0
550,40,44,3/19/2009,372,176,0
550,40,24,3/19/2009,316,27,0
551,40,104,3/19/2007,191,31,0
552,32,87,8/31/2010,111,169,0
553,15,26,8/12/2007,280,14,0
553,15,72,8/12/2007,394,152,0
554,28,71,7/4/2010,320,140,0
554,28,40,7/4/2010,135,172,0
554,28,55,7/4/2010,219,43,0
554,28,31,7/4/2010,124,73,0
555,9,58,12/15/2008,367,152,0
555,9,14,12/15/2008,385,191,0
556,17,101,12/24/2007,110,195,0
557,39,103,8/11/2007,377,38,0
558,38,50,11/25/2008,182,158,0
559,39,42,8/11/2005,215,170,0
559,39,83,8/11/2005,203,199,0
560,39,63,8/11/2009,209,23,0
560,39,78,8/11/2009,340,52,0
561,39,60,8/11/2008,109,44,0
561,39,48,8/11/2008,393,20,0
561,39,54,8/11/2008,174,138,0
562,5,81,7/8/2010,385,169,0
563,40,16,8/14/2006,289,61,0
564,21,10,2/7/2007,291,78,0
564,21,67,2/7/2007,175,48,0
565,17,80,4/6/2008,323,29,0
566,17,45,4/6/2007,190,39,0
566,17,39,4/6/2007,197,104,0
567,17,73,4/6/2006,377,79,0
568,17,103,4/6/2005,327,44,0
569,2,21,11/1/2008,217,113,0
570,33,3,7/10/2010,149,93,0
571,9,105,9/9/2005,312,182,0
572,29,52,8/6/2010,272,160,0
573,39,12,12/30/2005,398,38,0
574,14,24,4/29/2009,107,160,0
574,14,15,4/29/2009,388,128,0
575,36,12,6/23/2010,290,151,0
575,36,50,6/23/2010,313,135,0
575,36,40,6/23/2010,230,141,0
576,9,90,9/9/2008,249,66,0
577,32,68,2/14/2009,309,182,0
578,34,37,12/16/2008,280,155,0
578,34,96,12/16/2008,398,118,0
579,34,102,12/16/2009,292,94,0
580,34,5,12/16/2005,249,45,0
581,34,81,12/16/2006,308,78,0
582,34,53,12/16/2007,319,33,0
583,10,92,4/28/2010,192,77,0
584,28,40,6/16/2010,212,68,0
585,7,26,10/4/2009,125,136,0
585,7,65,10/4/2009,117,30,0
586,4,26,5/22/2010,374,107,0
587,25,49,7/6/2006,395,94,0
588,2,78,5/17/2007,225,78,0
589,7,4,10/4/2007,287,132,0
590,6,104,6/10/2006,235,47,0
591,6,54,6/10/2005,208,53,0
592,9,1,10/9/2007,168,10,0
592,9,37,10/9/2007,221,199,0
593,40,76,8/14/2008,105,160,0
594,9,101,10/9/2005,173,176,0
594,9,49,10/9/2005,245,149,0
594,9,52,10/9/2005,244,113,0
595,35,47,8/8/2009,201,159,0
596,6,78,9/1/2008,185,86,0
597,9,99,10/9/2009,352,110,0
597,9,8,10/9/2009,123,62,0
597,9,34,10/9/2009,169,42,0
597,9,96,10/9/2009,140,82,0
597,9,94,10/9/2009,207,154,0
598,9,59,10/9/2008,207,105,0
598,9,42,10/9/2008,377,121,0
598,9,70,10/9/2008,292,199,0
599,6,70,6/10/2009,102,40,0
599,6,79,6/10/2009,149,55,0
600,40,15,5/15/2005,322,63,0
600,40,104,5/15/2005,176,118,0
601,14,3,3/20/2009,174,27,0
602,26,100,6/1/2010,380,68,0
602,26,77,6/1/2010,386,121,0
603,14,26,3/20/2007,321,76,0
604,14,17,3/20/2005,123,143,0
604,14,76,3/20/2005,127,132,0
605,36,33,9/19/2009,274,186,0
605,36,50,9/19/2009,341,71,0
606,36,102,9/19/2008,236,161,0
606,36,17,9/19/2008,249,61,0
607,36,85,9/19/2007,285,121,0
608,36,4,9/19/2006,175,59,0
609,8,43,12/10/2006,356,47,0
609,8,30,12/10/2006,165,198,0
610,34,82,10/28/2005,282,24,0
611,34,63,10/28/2007,372,130,0
611,34,4,10/28/2007,320,96,0
612,34,50,10/28/2006,387,125,0
613,33,51,1/2/2006,180,129,0
614,33,8,1/2/2007,263,62,0
615,33,81,1/2/2008,240,145,0
616,33,1,1/2/2009,326,81,0
617,34,68,10/28/2009,287,108,0
618,32,101,2/14/2007,187,160,0
619,32,99,2/14/2006,268,161,0
620,3,89,10/10/2006,110,181,0
621,4,9,8/4/2006,251,123,0
622,4,19,8/4/2007,123,73,0
623,11,55,5/4/2008,118,177,0
623,11,84,5/4/2008,388,189,0
624,14,52,5/25/2006,382,199,0
625,4,28,8/4/2009,183,114,0
626,3,77,10/10/2008,310,36,0
626,3,100,10/10/2008,133,160,0
626,3,13,10/10/2008,156,50,0
627,36,93,10/8/2005,149,48,0
627,36,63,10/8/2005,392,37,0
628,36,6,10/8/2007,215,138,0
628,36,53,10/8/2007,140,78,0
629,36,65,10/8/2006,338,135,0
630,29,38,8/5/2009,143,61,0
630,29,44,8/5/2009,102,105,0
630,29,26,8/5/2009,357,69,0
631,4,80,8/13/2005,225,118,0
631,4,8,8/13/2005,383,17,0
631,4,69,8/13/2005,152,35,0
631,4,49,8/13/2005,206,129,0
631,4,12,8/13/2005,335,190,0
631,4,57,8/13/2005,152,69,0
632,7,22,2/19/2007,170,182,0
632,7,1,2/19/2007,377,43,0
632,7,47,2/19/2007,182,107,0
632,7,40,2/19/2007,314,108,0
633,7,11,2/19/2006,365,157,0
634,4,87,8/13/2008,276,69,0
635,4,19,8/13/2009,111,142,0
636,29,105,8/5/2007,224,150,0
637,29,11,8/5/2006,316,175,0
638,38,77,2/21/2010,320,144,0
639,36,40,10/8/2008,381,125,0
639,36,89,10/8/2008,242,137,0
640,20,13,2/14/2010,299,32,0
641,28,72,3/4/2010,238,19,0
641,28,68,3/4/2010,370,69,0
641,28,41,3/4/2010,343,173,0
642,38,52,12/29/2007,137,120,0
643,14,72,7/20/2007,221,35,0
643,14,69,7/20/2007,376,21,0
643,14,22,7/20/2007,227,72,0
644,4,13,4/26/2005,359,137,0
644,4,91,4/26/2005,108,24,0
644,4,68,4/26/2005,313,57,0
645,4,78,4/26/2006,115,96,0
645,4,90,4/26/2006,339,147,0
646,19,22,7/12/2008,258,141,0
646,19,61,7/12/2008,254,164,0
647,21,6,12/21/2005,341,132,0
647,21,29,12/21/2005,293,143,0
648,21,13,12/21/2006,309,130,0
648,21,19,12/21/2006,235,33,0
649,21,78,12/21/2008,243,37,0
649,21,5,12/21/2008,149,82,0
649,21,64,12/21/2008,287,191,0
650,2,52,6/12/2007,239,114,0
650,2,72,6/12/2007,230,181,0
650,2,37,6/12/2007,344,18,0
650,2,7,6/12/2007,161,54,0
651,2,66,6/12/2006,328,95,0
651,2,15,6/12/2006,383,160,0
651,2,65,6/12/2006,215,24,0
652,4,62,4/26/2008,128,52,0
653,19,90,7/12/2006,238,28,0
654,19,47,7/12/2005,171,96,0
655,14,53,7/20/2008,171,90,0
656,4,14,9/19/2007,265,66,0
657,7,31,6/1/2010,213,64,0
657,7,77,6/1/2010,148,142,0
658,3,58,6/11/2005,269,139,0
659,32,78,7/18/2010,110,47,0
660,3,2,6/11/2007,296,86,0
661,3,65,6/11/2006,344,188,0
661,3,76,6/11/2006,155,65,0
662,3,35,6/11/2008,120,21,0
663,33,67,3/10/2010,265,50,0
664,32,103,7/2/2009,311,34,0
664,32,69,7/2/2009,204,170,0
665,17,32,7/19/2010,376,49,0
666,32,74,4/28/2005,385,63,0
667,2,61,8/1/2006,141,73,0
668,18,38,7/26/2007,233,144,0
668,18,32,7/26/2007,268,76,0
668,18,92,7/26/2007,359,158,0
669,23,94,2/5/2005,300,58,0
670,23,38,2/5/2007,141,44,0
670,23,3,2/5/2007,385,27,0
671,23,47,2/5/2006,135,196,0
671,23,46,2/5/2006,290,184,0
672,23,86,2/5/2008,114,174,0
673,21,54,9/28/2006,184,105,0
674,18,54,7/26/2009,108,63,0
675,30,59,3/31/2005,194,199,0
676,30,15,3/31/2009,284,49,0
676,30,25,3/31/2009,210,27,0
677,30,70,3/31/2008,105,54,0
678,33,87,10/28/2010,191,102,0
679,6,68,7/26/2010,399,171,0
679,6,104,7/26/2010,192,138,0
680,30,3,11/7/2006,259,87,0
681,30,64,11/7/2005,240,13,0
681,30,66,11/7/2005,268,68,0
682,33,8,10/25/2009,212,12,0
682,33,73,10/25/2009,279,60,0
683,33,48,10/25/2008,293,41,0
683,33,91,10/25/2008,217,93,0
683,33,56,10/25/2008,179,164,0
683,33,21,10/25/2008,231,42,0
684,33,6,10/25/2006,152,79,0
684,33,56,10/25/2006,263,65,0
685,3,80,2/13/2010,169,48,0
686,30,84,11/7/2008,232,49,0
687,9,61,5/16/2006,400,38,0
687,9,104,5/16/2006,204,58,0
688,18,43,7/25/2010,107,107,0
688,18,54,7/25/2010,283,102,0
689,9,81,10/10/2010,329,59,0
690,16,17,2/13/2010,169,182,0
690,16,27,2/13/2010,367,41,0
691,7,25,2/28/2005,322,62,0
691,7,34,2/28/2005,354,57,0
691,7,42,2/28/2005,206,121,0
692,9,23,9/22/2008,155,107,0
693,7,57,2/28/2007,248,175,0
694,28,81,7/24/2006,342,15,0
695,1,51,8/10/2007,107,125,0
695,1,43,8/10/2007,168,27,0
696,9,105,5/12/2005,389,79,0
696,9,42,5/12/2005,127,75,0
696,9,43,5/12/2005,241,125,0
696,9,96,5/12/2005,160,75,0
697,25,37,10/4/2008,122,182,0
698,9,20,5/12/2007,201,65,0
699,39,26,7/19/2009,169,66,0
700,9,72,5/12/2009,212,117,0
701,39,87,7/19/2007,293,158,0
702,5,47,5/2/2005,275,114,0
703,28,16,7/24/2008,339,117,0
704,1,23,8/10/2009,221,39,0
704,1,41,8/10/2009,144,172,0
705,32,84,6/14/2005,290,118,0
705,32,22,6/14/2005,224,54,0
706,32,57,6/14/2007,284,122,0
707,32,13,6/14/2006,351,113,0
707,32,83,6/14/2006,246,135,0
707,32,49,6/14/2006,242,37,0
708,1,25,8/7/2005,326,133,0
709,1,13,8/7/2006,169,33,0
710,1,62,8/7/2007,180,23,0
711,1,63,8/7/2008,260,158,0
712,37,70,9/22/2009,396,45,0
712,37,10,9/22/2009,213,29,0
712,37,54,9/22/2009,276,138,0
713,32,38,6/14/2009,315,92,0
714,32,3,6/14/2008,217,78,0
715,19,63,7/23/2006,341,114,0
716,19,32,7/23/2005,324,15,0
716,19,21,7/23/2005,154,154,0
716,19,74,7/23/2005,259,138,0
717,19,38,7/23/2008,107,68,0
718,21,80,1/16/2008,328,171,0
718,21,11,1/16/2008,347,156,0
719,21,38,1/16/2009,279,68,0
720,28,19,12/24/2007,214,22,0
721,25,14,8/4/2007,193,56,0
721,25,91,8/4/2007,311,30,0
721,25,94,8/4/2007,233,162,0
722,21,49,1/16/2006,334,150,0
723,21,13,1/16/2005,389,132,0
724,24,38,2/19/2010,368,193,0
725,18,55,7/9/2009,379,148,0
726,29,21,5/19/2009,147,168,0
727,39,52,8/16/2006,301,84,0
727,39,20,8/16/2006,143,183,0
728,39,22,8/16/2007,144,168,0
728,39,71,8/16/2007,385,72,0
729,18,3,12/1/2007,366,149,0
730,25,65,11/20/2006,371,152,0
731,18,101,12/1/2005,167,10,0
732,25,97,11/20/2008,341,92,0
732,25,32,11/20/2008,391,123,0
733,25,82,11/20/2009,312,115,0
734,18,101,12/1/2008,121,141,0
735,18,104,12/1/2009,123,99,0
736,39,45,8/16/2009,220,25,0
737,29,20,5/19/2007,317,87,0
737,29,77,5/19/2007,306,24,0
738,29,49,5/19/2006,366,191,0
739,5,9,5/3/2007,196,182,0
740,13,70,4/15/2009,372,190,0
741,25,29,2/14/2005,391,67,0
741,25,16,2/14/2005,311,117,0
742,31,56,10/10/2009,370,47,0
743,25,45,2/14/2007,211,54,0
744,25,24,2/14/2006,122,32,0
744,25,14,2/14/2006,166,128,0
744,25,13,2/14/2006,269,186,0
745,25,30,2/14/2009,390,182,0
746,37,7,4/24/2008,256,165,0
747,19,31,3/2/2010,337,146,0
748,13,9,4/15/2007,196,114,0
749,13,47,4/15/2005,345,16,0
750,5,96,5/3/2008,253,107,0
751,15,87,1/1/2005,313,82,0
752,27,86,1/10/2010,350,17,0
752,27,37,1/10/2010,378,42,0
752,27,83,1/10/2010,212,151,0
753,30,40,7/8/2010,286,165,0
754,23,104,5/16/2005,293,80,0
755,39,98,4/20/2010,372,63,0
756,19,51,10/22/2010,299,124,0
757,29,81,1/14/2010,394,118,0
757,29,35,1/14/2010,114,58,0
758,1,37,7/9/2010,282,84,0
758,1,100,7/9/2010,343,16,0
759,9,53,4/29/2008,176,86,0
760,9,63,4/29/2009,169,76,0
761,7,100,11/11/2007,273,198,0
762,39,66,2/14/2010,335,20,0
763,40,39,9/22/2006,233,111,0
763,40,15,9/22/2006,319,72,0
764,40,99,9/22/2007,274,69,0
764,40,51,9/22/2007,111,153,0
765,4,98,7/1/2010,276,152,0
765,4,9,7/1/2010,254,135,0
766,3,96,6/13/2010,370,90,0
767,4,63,2/3/2008,207,98,0
768,40,17,9/22/2009,345,53,0
768,40,25,9/22/2009,264,174,0
768,40,12,9/22/2009,345,156,0
768,40,85,9/22/2009,376,62,0
769,40,57,9/24/2005,396,55,0
769,40,4,9/24/2005,245,173,0
770,7,6,4/15/2008,128,200,0
771,38,67,4/25/2010,240,48,0
772,21,100,8/15/2010,366,196,0
773,31,29,4/8/2010,375,110,0
773,31,102,4/8/2010,210,32,0
774,5,102,2/23/2005,108,81,0
775,5,66,2/23/2006,159,71,0
776,31,96,8/12/2010,310,163,0
777,14,56,7/30/2005,108,106,0
778,37,47,11/6/2009,111,104,0
778,37,45,11/6/2009,249,193,0
778,37,56,11/6/2009,117,185,0
779,37,76,11/6/2008,163,91,0
779,37,58,11/6/2008,213,146,0
780,28,99,4/20/2006,370,115,0
780,28,81,4/20/2006,159,176,0
781,30,64,8/13/2009,264,151,0
782,5,77,2/23/2008,261,134,0
783,22,15,7/24/2010,243,135,0
784,9,5,9/12/2009,391,107,0
785,8,70,1/9/2010,158,167,0
786,9,23,9/12/2005,127,71,0
787,19,62,9/6/2010,123,71,0
787,19,67,9/6/2010,147,98,0
788,9,97,9/12/2007,385,105,0
789,9,33,9/12/2006,344,35,0
789,9,10,9/12/2006,260,76,0
790,39,20,1/4/2007,174,12,0
791,38,44,9/21/2006,193,175,0
792,38,75,9/21/2007,232,76,0
793,38,42,9/21/2005,389,172,0
793,38,72,9/21/2005,206,82,0
793,38,12,9/21/2005,386,173,0
794,37,17,10/17/2010,381,74,0
795,36,17,7/23/2008,247,24,0
796,39,16,1/4/2005,342,17,0
796,39,84,1/4/2005,263,168,0
797,26,37,1/30/2010,400,181,0
798,26,25,2/28/2007,135,158,0
799,38,37,9/21/2009,235,194,0
800,29,55,10/29/2006,307,147,0
801,25,26,3/20/2007,158,107,0
801,25,66,3/20/2007,221,19,0
802,8,54,4/19/2010,382,187,0
802,8,95,4/19/2010,336,36,0
802,8,80,4/19/2010,299,43,0
803,29,87,10/29/2008,265,98,0
804,10,16,1/23/2007,367,120,0
805,18,69,4/4/2009,162,58,0
806,36,15,11/24/2005,241,146,0
807,1,31,8/24/2005,115,125,0
807,1,70,8/24/2005,178,79,0
807,1,18,8/24/2005,321,165,0
808,36,95,11/24/2006,166,174,0
808,36,12,11/24/2006,128,71,0
808,36,90,11/24/2006,242,114,0
809,15,39,1/15/2010,122,155,0
809,15,99,1/15/2010,376,113,0
810,31,79,4/25/2005,303,190,0
810,31,72,4/25/2005,370,45,0
811,35,12,7/15/2005,302,55,0
812,27,36,6/21/2007,224,159,0
813,24,32,4/26/2007,217,48,0
814,33,45,4/10/2007,208,137,0
814,33,57,4/10/2007,148,65,0
815,31,68,4/25/2008,267,172,0
815,31,75,4/25/2008,377,112,0
815,31,42,4/25/2008,129,76,0
816,6,10,5/24/2006,321,111,0
816,6,61,5/24/2006,352,112,0
817,8,50,4/15/2009,140,70,0
818,17,96,9/10/2010,271,181,0
818,17,43,9/10/2010,271,131,0
819,3,29,12/12/2006,382,21,0
820,25,41,3/20/2009,399,171,0
821,25,28,8/4/2008,129,40,0
822,21,54,5/3/2010,383,158,0
822,21,97,5/3/2010,136,67,0
823,24,62,4/26/2009,170,56,0
823,24,93,4/26/2009,146,136,0
824,36,61,9/26/2006,351,74,0
824,36,96,9/26/2006,200,19,0
825,11,23,5/23/2010,293,141,0
826,19,39,8/21/2006,105,44,0
827,36,92,9/26/2008,265,170,0
827,36,14,9/26/2008,216,89,0
828,2,26,9/23/2005,397,133,0
828,2,58,9/23/2005,312,196,0
829,39,37,3/7/2009,251,39,0
829,39,78,3/7/2009,179,146,0
830,17,5,1/8/2009,324,38,0
831,36,19,2/18/2005,383,171,0
832,39,43,3/7/2007,144,28,0
833,39,72,3/7/2006,335,76,0
833,39,54,3/7/2006,159,123,0
833,39,9,3/7/2006,348,104,0
833,39,75,3/7/2006,189,23,0
833,39,24,3/7/2006,355,10,0
834,39,12,3/7/2005,389,187,0
834,39,60,3/7/2005,145,75,0
835,5,51,9/29/2006,202,169,0
836,36,71,1/12/2006,327,61,0
836,36,34,1/12/2006,311,181,0
836,36,12,1/12/2006,345,180,0
836,36,96,1/12/2006,345,174,0
837,24,43,7/13/2006,376,198,0
838,36,86,1/12/2005,314,182,0
839,20,100,11/9/2005,120,122,0
840,20,22,11/9/2006,356,121,0
840,20,75,11/9/2006,330,37,0
841,30,87,9/23/2010,106,106,0
842,20,92,11/9/2008,265,105,0
843,29,35,9/2/2005,206,69,0
843,29,62,9/2/2005,146,136,0
843,29,72,9/2/2005,243,123,0
844,27,11,8/1/2007,201,79,0
845,27,8,8/1/2006,148,171,0
846,38,30,6/16/2010,335,190,0
847,36,83,1/12/2009,247,171,0
847,36,38,1/12/2009,125,12,0
847,36,90,1/12/2009,329,98,0
847,36,73,1/12/2009,304,120,0
848,25,84,11/17/2008,342,193,0
849,25,45,11/17/2009,138,101,0
850,21,21,6/26/2010,224,51,0
851,30,100,10/13/2009,394,171,0
852,30,100,10/13/2008,104,189,0
853,30,75,10/13/2006,285,155,0
854,29,5,9/2/2006,268,148,0
855,20,31,8/4/2010,173,181,0
856,25,36,11/17/2007,265,92,0
857,25,104,11/17/2005,211,95,0
857,25,14,11/17/2005,232,80,0
858,6,52,4/25/2010,249,51,0
858,6,1,4/25/2010,166,64,0
859,25,49,6/30/2007,275,114,0
859,25,78,6/30/2007,321,59,0
859,25,5,6/30/2007,296,52,0
860,34,85,9/24/2008,360,191,0
861,31,10,4/12/2010,331,100,0
861,31,74,4/12/2010,155,34,0
862,25,92,7/1/2007,153,117,0
863,8,71,10/17/2010,246,199,0
863,8,59,10/17/2010,393,191,0
864,40,97,8/12/2005,155,172,0
864,40,34,8/12/2005,246,54,0
865,37,88,10/29/2010,308,200,0
866,40,59,8/12/2007,368,124,0
866,40,72,8/12/2007,187,109,0
867,37,59,8/21/2008,243,94,0
867,37,43,8/21/2008,190,27,0
868,37,95,8/21/2009,394,183,0
868,37,32,8/21/2009,312,181,0
868,37,61,8/21/2009,111,63,0
869,7,40,5/10/2007,298,84,0
870,7,19,5/10/2006,337,149,0
870,7,29,5/10/2006,103,198,0
871,34,55,4/5/2007,192,114,0
872,7,53,5/10/2008,164,37,0
872,7,73,5/10/2008,148,142,0
873,34,28,4/5/2005,212,174,0
874,37,15,8/21/2007,112,74,0
874,37,49,8/21/2007,383,181,0
874,37,105,8/21/2007,367,50,0
874,37,70,8/21/2007,152,40,0
875,40,74,8/12/2008,224,161,0
876,40,57,8/12/2009,305,115,0
876,40,55,8/12/2009,380,170,0
876,40,66,8/12/2009,174,28,0
877,3,69,2/26/2005,278,135,0
878,25,80,8/15/2009,222,197,0
879,25,61,2/4/2010,156,42,0
880,30,40,1/30/2009,278,170,0
881,30,44,9/18/2008,232,107,0
881,30,82,9/18/2008,243,139,0
881,30,97,9/18/2008,246,92,0
882,30,1,9/18/2009,165,116,0
883,30,9,9/18/2007,335,133,0
884,30,85,9/18/2005,292,143,0
884,30,2,9/18/2005,212,196,0
885,35,20,3/12/2010,351,131,0
886,13,91,7/2/2006,293,129,0
886,13,15,7/2/2006,217,31,0
887,12,54,11/20/2008,195,114,0
888,13,95,7/2/2005,340,30,0
889,24,24,5/15/2009,233,85,0
890,12,99,11/20/2006,142,181,0
891,12,74,11/20/2007,167,106,0
892,24,19,10/17/2008,193,163,0
892,24,43,10/17/2008,102,199,0
892,24,36,10/17/2008,174,156,0
892,24,96,10/17/2008,168,23,0
893,8,77,11/24/2005,154,145,0
894,28,75,5/12/2010,224,33,0
895,22,64,10/8/2010,370,48,0
895,22,51,10/8/2010,236,155,0
895,22,69,10/8/2010,193,104,0
896,5,50,8/13/2005,147,145,0
896,5,75,8/13/2005,381,199,0
897,22,81,1/27/2006,356,41,0
897,22,41,1/27/2006,245,151,0
898,28,87,6/22/2009,218,66,0
899,36,79,10/13/2008,104,21,0
900,7,30,9/4/2005,143,90,0
901,8,32,11/24/2009,341,144,0
901,8,39,11/24/2009,306,168,0
902,8,38,12/2/2007,272,67,0
902,8,46,12/2/2007,145,114,0
903,8,51,12/2/2006,239,35,0
904,28,22,6/22/2005,267,15,0
904,28,33,6/22/2005,289,80,0
905,36,80,10/13/2007,190,20,0
906,28,17,6/22/2006,100,145,0
906,28,70,6/22/2006,274,183,0
907,19,31,7/9/2007,114,199,0
908,14,68,5/5/2008,303,129,0
909,1,64,4/30/2009,234,76,0
910,36,72,1/4/2010,118,77,0
911,15,16,6/4/2007,228,156,0
911,15,58,6/4/2007,148,61,0
911,15,14,6/4/2007,148,68,0
911,15,104,6/4/2007,240,32,0
912,15,43,6/4/2006,302,111,0
912,15,63,6/4/2006,328,101,0
913,14,26,5/5/2006,134,178,0
913,14,90,5/5/2006,254,189,0
914,14,83,5/5/2007,189,155,0
915,14,12,5/5/2005,203,31,0
915,14,24,5/5/2005,306,63,0
916,10,18,11/26/2006,390,48,0
917,12,31,9/19/2006,305,131,0
918,26,68,3/15/2006,211,126,0
919,27,45,12/8/2009,360,191,0
920,18,32,12/4/2007,311,19,0
921,11,82,10/28/2010,389,159,0
