invoiceID,custID,salesDate
1248,21,4/2/2009
1249,19,8/18/2010
1250,26,6/5/2005
1251,33,9/27/2008
1252,15,9/24/2011
1253,1,7/3/2011
1254,14,7/2/2010
1255,37,10/17/2005
1256,25,4/22/2007
1257,8,12/7/2009
1258,1,5/17/2011
1259,36,12/14/2005
1260,28,7/12/2009
1261,12,1/21/2008
1262,16,4/21/2007
1263,9,2/26/2006
1264,38,12/5/2005
1265,39,3/6/2008
1266,4,10/15/2005
1267,29,9/11/2009
1268,4,4/29/2011
1269,2,5/7/2007
1270,37,10/19/2007
1271,27,11/3/2010
1272,11,12/1/2009
1273,11,3/29/2006
1274,28,8/5/2006
1275,28,9/3/2006
1276,3,5/23/2005
1277,5,6/6/2008
1278,8,7/6/2011
1279,24,9/8/2009
1280,24,8/29/2010
1281,33,2/13/2008
1282,17,11/13/2008
1283,38,4/27/2006
1284,34,4/14/2007
1285,31,5/25/2007
1286,36,1/26/2008
1287,19,5/13/2011
1288,38,7/19/2009
1289,36,1/26/2008
1290,16,3/18/2007
1291,26,7/14/2008
1292,8,10/24/2007
1293,31,3/14/2009
1294,35,8/26/2005
1295,6,4/7/2009
1296,31,10/13/2009
1297,38,7/28/2009
1298,35,5/11/2010
1299,35,9/4/2009
1300,1,7/17/2007
1301,33,6/29/2011
1302,22,12/23/2006
1303,12,7/22/2009
1304,5,11/5/2009
1305,11,1/29/2006
1306,39,1/8/2007
1307,7,10/3/2005
1308,16,12/14/2008
1309,7,5/29/2006
1310,31,1/12/2005
1311,39,8/19/2006
1312,1,5/28/2011
1313,8,5/31/2010
1314,37,5/17/2005
1315,35,6/14/2011
1316,38,10/12/2011
1317,33,6/21/2009
1318,14,1/8/2008
1319,36,4/25/2006
1320,30,9/8/2009
1321,30,7/10/2005
1322,23,12/4/2007
1323,38,5/27/2009
1324,22,4/20/2006
1325,18,2/4/2006
1326,5,11/30/2005
1327,14,12/7/2006
1328,17,12/4/2006
1329,1,5/24/2010
1330,9,3/30/2007
1331,18,11/10/2010
1332,33,6/28/2006
1333,31,12/6/2009
1334,29,3/4/2005
1335,38,6/19/2011
1336,3,3/4/2006
1337,29,4/14/2005
1338,6,8/22/2006
1339,18,12/13/2009
1340,36,1/11/2011
1341,36,1/27/2005
1342,18,3/17/2007
1343,36,8/16/2010
1344,4,12/7/2008
1345,16,10/17/2006
1346,32,7/28/2011
1347,3,11/18/2006
1348,10,9/24/2007
1349,7,8/11/2009
1350,39,11/20/2005
1351,1,10/8/2008
1352,36,7/3/2011
1353,23,6/20/2011
1354,38,7/10/2006
1355,19,5/10/2011
1356,1,8/30/2009
1357,4,10/6/2007
1358,32,11/17/2009
1359,18,4/15/2010
1360,4,4/3/2006
1361,1,10/31/2011
1362,35,3/15/2007
1363,37,12/24/2010
1364,31,4/12/2011
1365,25,11/9/2007
1366,35,7/19/2007
1367,34,10/24/2007
1368,14,4/15/2011
1369,2,8/22/2011
1370,12,4/18/2006
1371,10,10/22/2010
1372,37,11/12/2007
1373,30,6/20/2005
1374,7,5/15/2008
1375,2,2/26/2010
1376,6,4/11/2008
1377,39,2/26/2007
1378,5,10/24/2008
1379,16,10/5/2008
1380,6,3/30/2008
1381,4,5/5/2010
1382,16,8/23/2005
1383,2,8/12/2009
1384,26,6/29/2005
1385,15,10/9/2005
1386,21,6/11/2011
1387,27,12/26/2006
1388,18,3/26/2011
1389,13,10/29/2005
1390,6,9/6/2009
1391,21,1/1/2009
1392,14,4/12/2011
1393,1,5/14/2009
1394,18,9/16/2009
1395,6,9/30/2007
1396,26,10/9/2006
1397,14,5/15/2005
1398,39,7/3/2005
1399,1,2/14/2007
1400,16,12/5/2006
1401,12,7/26/2011
1402,11,8/20/2008
1403,14,7/22/2010
1404,2,7/2/2011
1405,18,4/28/2006
1406,15,3/18/2010
1407,8,12/28/2007
1408,17,1/16/2009
1409,20,1/18/2010
1410,24,8/24/2009
1411,22,8/26/2007
1412,24,12/18/2007
1413,39,10/12/2011
1414,24,7/11/2008
1415,11,8/19/2005
1416,15,1/3/2008
1417,5,8/12/2011
1418,37,2/11/2007
1419,32,9/25/2008
1420,18,5/13/2008
1421,3,5/4/2011
1422,13,7/21/2008
1423,31,7/1/2008
1424,4,5/19/2006
1425,31,9/3/2007
1426,37,11/4/2006
1427,30,10/3/2008
1428,6,12/14/2007
1429,36,4/23/2008
1430,30,3/22/2005
1431,21,9/27/2006
1432,9,7/11/2009
1433,1,4/27/2007
1434,34,6/14/2009
1435,11,9/4/2010
1436,18,9/16/2006
1437,10,4/27/2005
1438,18,2/13/2009
1439,34,9/10/2005
1440,30,5/27/2009
1441,2,8/29/2010
1442,16,5/1/2011
1443,14,12/10/2010
1444,2,3/21/2006
1445,39,4/6/2008
1446,24,8/12/2006
1447,16,8/8/2011
1448,5,7/12/2008
1449,22,10/25/2007
1450,9,8/7/2009
1451,22,2/16/2007
1452,25,5/30/2009
1453,21,10/1/2005
1454,14,12/31/2007
1455,29,7/14/2008
1456,13,10/25/2007
1457,11,9/26/2010
1458,19,11/9/2010
1459,19,7/29/2005
1460,8,2/11/2011
1461,9,7/27/2006
1462,39,2/20/2011
1463,17,5/8/2010
1464,9,6/28/2008
1465,34,4/7/2005
1466,27,1/19/2007
1467,26,9/25/2011
1468,5,6/29/2005
1469,5,8/24/2011
1470,21,6/12/2007
1471,34,9/18/2006
1472,7,10/8/2006
1473,36,11/2/2010
1474,8,7/26/2011
1475,9,6/13/2005
1476,36,9/19/2010
1477,31,5/2/2010
1478,25,11/23/2010
1479,1,4/22/2005
1480,14,6/26/2007
1481,33,9/5/2008
1482,23,7/3/2007
1483,38,6/8/2009
1484,15,10/9/2010
1485,36,7/6/2009
1486,27,9/13/2007
1487,28,9/18/2005
1488,8,7/19/2011
1489,6,8/13/2010
1490,7,12/25/2010
1491,16,11/9/2009
1492,15,9/3/2010
1493,6,11/3/2005
1494,32,9/8/2007
1495,23,1/10/2010
1496,1,2/15/2009
1497,20,5/10/2010
1498,10,11/15/2007
1499,5,9/26/2010
1500,24,8/30/2008
1501,30,2/17/2009
1502,38,10/24/2006
1503,31,7/18/2009
1504,27,7/16/2007
1505,7,6/18/2009
1506,1,3/5/2009
1507,23,10/30/2009
1508,38,7/16/2007
1509,26,7/9/2011
1510,23,1/30/2005
1511,12,1/30/2011
1512,19,9/5/2005
1513,7,10/21/2005
1514,11,7/2/2009
1515,34,9/14/2007
1516,3,3/24/2011
1517,37,4/29/2007
1518,22,8/6/2008
1519,11,12/6/2007
1520,4,4/19/2008
1521,28,11/1/2009
1522,27,11/3/2010
1523,18,7/8/2008
1524,34,10/27/2011
1525,19,1/14/2010
1526,2,2/27/2009
1527,34,4/27/2011
1528,38,7/11/2011
1529,11,7/6/2011
1530,39,3/19/2006
1531,23,8/27/2010
1532,2,6/18/2009
1533,38,4/14/2009
1534,15,1/29/2010
1535,28,4/20/2011
1536,5,6/27/2005
1537,16,1/9/2011
1538,11,9/13/2005
1539,4,6/11/2006
1540,2,7/22/2010
1541,34,1/26/2010
1542,16,4/4/2011
1543,21,9/15/2006
1544,2,6/30/2007
1545,26,9/1/2005
1546,15,10/25/2009
1547,4,2/3/2005
1548,24,9/27/2006
1549,37,7/3/2006
1550,15,12/7/2006
1551,28,11/4/2007
1552,25,8/5/2010
1553,2,6/26/2010
1554,6,3/20/2009
1555,20,1/25/2010
1556,21,7/2/2006
1557,8,9/24/2006
1558,15,12/20/2008
1559,19,10/25/2008
1560,19,9/14/2009
1561,14,11/16/2007
1562,3,3/30/2006
1563,20,2/21/2005
1564,13,9/11/2011
1565,18,10/29/2010
1566,9,9/11/2005
1567,18,2/25/2006
1568,34,2/1/2006
1569,19,3/26/2007
1570,21,11/17/2010
1571,35,9/29/2007
1572,14,3/6/2009
1573,37,9/17/2005
1574,17,7/31/2011
1575,15,9/6/2008
1576,23,11/12/2009
1577,32,7/12/2008
1578,19,9/24/2010
1579,8,2/27/2005
1580,29,4/27/2006
1581,33,7/8/2008
1582,35,10/22/2010
1583,15,6/17/2005
1584,35,7/8/2005
1585,2,12/30/2010
1586,35,7/30/2009
1587,16,4/25/2007
1588,9,12/7/2008
1589,10,9/19/2011
1590,35,10/22/2006
1591,27,6/21/2010
1592,24,1/9/2010
1593,38,10/2/2011
1594,8,7/8/2010
1595,36,7/14/2007
1596,16,2/15/2010
1597,16,3/20/2007
1598,15,4/30/2006
1599,10,8/30/2005
1600,35,5/2/2011
1601,36,5/13/2008
1602,6,6/7/2010
1603,10,7/19/2010
1604,33,7/31/2006
1605,23,1/7/2011
1606,24,3/18/2010
1607,17,6/6/2008
1608,15,6/16/2005
1609,4,8/24/2008
1610,24,5/31/2011
1611,5,7/23/2011
1612,37,7/10/2007
1613,19,2/2/2007
1614,19,5/1/2010
1615,32,9/21/2007
1616,20,10/2/2010
1617,14,9/13/2010
1618,9,2/2/2006
1619,29,3/30/2011
1620,24,12/30/2007
1621,4,2/5/2006
1622,16,9/12/2005
1623,8,9/7/2006
1624,3,10/21/2011
1625,24,5/17/2005
1626,5,1/26/2007
1627,18,8/9/2009
1628,39,6/28/2009
1629,19,5/1/2006
1630,28,12/8/2009
1631,34,4/21/2011
1632,16,2/23/2006
1633,34,7/28/2011
1634,4,7/10/2010
1635,9,5/4/2010
1636,17,4/7/2007
1637,28,9/27/2011
1638,26,11/20/2008
1639,32,6/10/2011
1640,32,5/5/2009
1641,10,6/11/2008
1642,36,10/9/2005
1643,30,10/1/2009
1644,29,2/14/2009
1645,15,1/12/2006
1646,23,3/11/2008
1647,9,3/28/2006
1648,29,4/25/2011
1649,31,10/11/2006
1650,37,9/20/2008
1651,13,6/27/2010
1652,35,7/11/2007
1653,14,4/11/2005
1654,21,11/19/2005
1655,37,2/20/2010
1656,38,2/14/2010
1657,25,4/27/2007
1658,16,7/24/2005
1659,37,6/17/2006
1660,5,9/30/2008
1661,5,10/18/2009
1662,32,9/4/2009
1663,21,10/1/2010
1664,38,11/18/2010
1665,36,11/3/2006
1666,30,3/21/2010
1667,16,5/11/2010
1668,24,4/2/2010
1669,16,5/20/2006
1670,8,4/6/2009
1671,17,3/14/2006
1672,25,7/8/2005
1673,5,6/17/2007
1674,7,5/20/2011
1675,14,7/28/2007
1676,20,10/11/2008
1677,29,1/31/2010
1678,23,3/17/2005
1679,9,7/11/2010
1680,21,8/31/2005
1681,21,4/3/2007
1682,22,6/18/2006
1683,16,1/7/2011
1684,35,12/29/2009
1685,3,2/28/2011
1686,13,9/19/2008
1687,33,2/14/2011
1688,28,3/19/2010
1689,29,4/11/2007
1690,31,11/22/2006
1691,33,8/12/2007
1692,33,1/12/2009
1693,23,6/29/2010
1694,14,1/11/2006
1695,32,2/16/2007
1696,19,8/31/2011
1697,4,10/18/2008
1698,9,3/24/2009
1699,4,1/11/2006
1700,20,8/4/2010
1701,17,2/6/2007
1702,20,10/19/2009
1703,5,7/4/2006
1704,21,1/20/2005
1705,27,10/3/2009
1706,19,4/2/2006
1707,1,9/16/2007
1708,16,4/13/2005
1709,3,10/3/2006
1710,10,12/10/2006
1711,37,6/1/2008
1712,24,2/14/2005
1713,31,4/16/2008
1714,13,9/22/2010
1715,19,8/21/2008
1716,34,7/13/2011
1717,26,1/1/2008
1718,13,5/20/2009
1719,22,1/31/2006
1720,15,3/5/2011
1721,4,12/15/2007
1722,15,6/18/2008
1723,9,5/17/2005
1724,26,3/29/2010
1725,29,10/3/2008
1726,1,6/10/2006
1727,6,8/26/2010
1728,33,1/3/2006
1729,9,11/9/2006
1730,9,7/30/2008
1731,13,2/15/2009
1732,25,2/7/2005
1733,29,4/17/2010
1734,18,2/8/2011
1735,7,9/19/2007
1736,16,11/20/2008
1737,37,5/24/2006
1738,7,7/27/2006
1739,32,10/19/2011
1740,39,5/10/2006
1741,17,4/24/2006
1742,29,12/1/2005
1743,24,12/11/2007
1744,8,1/26/2008
1745,3,3/12/2008
1746,4,3/17/2008
1747,2,8/15/2008
1748,28,12/28/2005
1749,16,10/9/2005
1750,24,5/29/2005
1751,3,5/6/2011
1752,20,8/12/2005
1753,39,2/14/2011
1754,11,4/9/2006
1755,6,6/1/2008
1756,28,11/14/2007
1757,12,5/14/2005
1758,12,11/12/2008
1759,21,7/7/2008
1760,21,1/6/2011
1761,20,8/8/2006
1762,33,10/25/2007
1763,7,7/3/2010
1764,10,6/22/2008
1765,12,2/1/2011
1766,13,3/14/2005
1767,25,3/6/2010
1768,9,3/30/2005
1769,20,10/27/2011
1770,18,5/4/2010
1771,9,9/5/2010
1772,36,2/11/2005
1773,8,11/27/2005
1774,32,2/25/2005
1775,4,6/27/2006
1776,10,5/1/2009
1777,35,10/31/2009
1778,6,6/18/2007
1779,37,12/31/2008
1780,12,5/31/2008
1781,30,6/13/2008
1782,1,3/12/2009
1783,31,10/16/2009
1784,29,5/28/2009
1785,12,12/22/2009
1786,36,12/24/2007
1787,18,1/4/2006
1788,24,8/12/2009
1789,9,3/5/2005
1790,38,9/10/2008
1791,5,4/27/2009
1792,28,3/5/2007
1793,32,10/28/2010
1794,11,8/2/2010
1795,37,1/3/2006
1796,4,2/12/2011
1797,23,12/3/2008
1798,23,1/27/2009
1799,13,11/6/2008
1800,4,3/31/2009
1801,2,8/27/2011
1802,21,12/17/2008
1803,39,5/10/2007
1804,9,9/1/2010
1805,13,11/30/2010
1806,4,10/4/2008
1807,19,4/22/2007
1808,8,2/9/2010
1809,9,9/27/2006
1810,17,8/7/2010
1811,19,12/22/2008
1812,38,10/24/2007
1813,17,6/27/2011
1814,10,9/10/2006
1815,28,1/9/2009
1816,29,7/27/2008
1817,7,3/23/2009
1818,6,12/15/2007
1819,13,2/26/2011
1820,15,11/14/2007
1821,5,11/3/2006
1822,17,11/27/2009
1823,4,10/25/2011
1824,37,6/19/2011
1825,28,2/15/2006
1826,2,9/28/2008
1827,1,2/7/2005
1828,11,5/13/2006
1829,25,10/30/2008
1830,14,2/5/2009
1831,15,3/14/2009
1832,27,5/14/2008
1833,34,12/11/2005
1834,14,12/6/2008
1835,36,3/20/2008
1836,7,10/28/2005
1837,17,2/14/2006
1838,15,8/17/2011
1839,15,2/22/2005
1840,26,1/4/2011
1841,31,2/21/2009
1842,34,6/23/2008
1843,25,9/16/2010
1844,9,5/12/2007
1845,5,11/6/2006
1846,13,9/23/2005
1847,38,10/29/2010
1848,12,7/7/2008
1849,18,3/7/2009
1850,11,7/14/2009
1851,26,7/16/2006
1852,23,9/29/2011
1853,28,3/23/2008
1854,30,11/23/2009
1855,20,1/14/2010
1856,16,6/23/2006
1857,32,7/11/2009
1858,21,3/10/2010
1859,27,3/12/2006
1860,17,7/19/2011
1861,34,3/3/2010
1862,2,5/9/2009
1863,5,1/12/2006
1864,28,6/11/2005
1865,16,3/8/2010
1866,1,1/14/2005
1867,34,6/29/2010
1868,33,11/2/2010
1869,15,1/23/2005
1870,10,8/24/2006
1871,19,5/17/2010
1872,7,4/30/2011
1873,4,7/28/2007
1874,5,10/24/2011
1875,15,6/1/2005
1876,8,10/27/2005
1877,17,1/19/2010
1878,13,7/5/2007
1879,19,1/1/2007
1880,35,7/16/2005
1881,24,1/17/2011
1882,6,3/7/2010
1883,18,6/5/2006
1884,12,8/25/2008
1885,36,5/1/2008
1886,38,10/7/2010
1887,28,1/10/2009
1888,28,7/6/2007
1889,19,8/17/2009
1890,16,6/16/2005
1891,6,1/5/2005
1892,13,7/31/2007
1893,18,10/10/2011
1894,10,10/21/2008
1895,1,4/7/2010
1896,33,7/9/2008
1897,10,8/14/2011
1898,35,1/12/2008
1899,26,3/30/2011
1900,25,9/28/2011
1901,6,9/11/2011
1902,6,11/30/2005
1903,31,12/15/2007
1904,9,9/20/2005
1905,10,9/16/2006
1906,6,2/10/2006
1907,17,3/31/2005
1908,27,1/30/2006
1909,19,7/5/2007
1910,36,12/4/2005
1911,22,6/27/2005
1912,4,2/17/2011
1913,3,12/8/2010
1914,1,3/11/2006
1915,16,3/9/2011
1916,39,10/25/2009
1917,38,6/13/2010
1918,4,12/12/2009
1919,28,12/2/2009
1920,17,12/10/2005
1921,20,7/30/2008
1922,34,1/1/2010
1923,30,6/7/2007
1924,37,9/3/2007
1925,4,1/18/2009
1926,31,1/21/2007
1927,31,6/11/2006
1928,14,7/4/2008
1929,27,4/16/2007
1930,17,1/18/2007
1931,39,4/1/2009
1932,32,10/19/2010
1933,23,12/15/2008
1934,30,10/24/2005
1935,2,5/19/2006
1936,32,11/23/2005
1937,36,1/20/2011
1938,18,5/20/2005
1939,19,8/18/2005
1940,16,11/20/2008
1941,15,11/13/2006
1942,2,6/7/2010
1943,19,7/26/2006
1944,18,8/31/2009
1945,3,4/9/2007
1946,34,1/5/2011
1947,17,2/25/2007
1948,1,8/15/2010
1949,37,12/10/2006
1950,5,2/16/2009
1951,18,8/16/2006
1952,18,6/4/2009
1953,38,12/27/2008
1954,9,4/17/2010
1955,15,10/6/2011
1956,3,5/19/2008
1957,39,1/19/2009
1958,6,12/21/2005
1959,17,12/3/2006
1960,26,5/6/2007
1961,23,12/17/2005
1962,16,2/9/2010
1963,19,7/12/2010
1964,6,4/25/2010
1965,7,8/22/2009
1966,20,4/4/2009
1967,37,1/17/2010
1968,3,6/23/2007
1969,38,9/6/2011
1970,17,11/9/2008
1971,19,9/3/2008
1972,13,5/1/2007
1973,19,10/18/2009
1974,37,3/15/2011
1975,31,5/4/2010
1976,21,2/9/2005
1977,31,2/17/2005
1978,8,7/27/2007
1979,22,5/20/2005
1980,29,11/12/2009
1981,13,2/6/2006
1982,1,11/12/2009
1983,7,8/19/2011
1984,11,9/13/2007
1985,9,10/5/2007
1986,22,5/21/2011
1987,14,11/25/2010
1988,9,10/16/2010
1989,28,11/22/2008
1990,30,3/3/2007
1991,34,9/28/2010
1992,11,6/10/2005
1993,7,10/15/2010
1994,13,3/18/2007
1995,17,12/20/2010
1996,14,8/11/2009
1997,33,3/5/2005
1998,15,4/17/2011
1999,16,10/17/2008
2000,31,12/17/2006
2001,31,3/14/2005
2002,35,11/29/2007
2003,5,9/11/2006
2004,10,2/23/2011
2005,32,10/3/2011
2006,35,10/29/2010
2007,30,11/24/2007
2008,23,5/27/2011
2009,3,2/23/2007
2010,12,3/16/2009
2011,13,6/27/2005
2012,16,1/18/2008
2013,12,1/2/2008
2014,20,9/29/2010
2015,27,8/19/2008
2016,21,10/5/2009
2017,2,7/14/2007
2018,1,12/2/2010
2019,29,3/6/2006
2020,29,6/18/2010
2021,31,3/21/2008
2022,24,12/5/2005
2023,1,8/12/2007
2024,38,1/21/2006
2025,37,12/9/2005
2026,17,3/23/2009
2027,12,2/6/2007
2028,30,11/19/2006
2029,31,6/15/2005
2030,28,8/28/2006
2031,21,6/8/2005
2032,22,8/30/2007
2033,23,3/15/2009
2034,25,2/4/2007
2035,32,12/3/2006
2036,15,6/8/2011
2037,21,11/21/2008
2038,23,5/7/2005
2039,38,1/26/2005
2040,24,10/2/2007
2041,35,3/31/2006
2042,12,3/14/2006
2043,39,12/22/2010
2044,8,8/12/2008
2045,31,6/14/2008
2046,26,10/15/2007
2047,28,4/19/2007
2048,32,1/4/2007
2049,26,11/6/2010
2050,17,3/6/2010
2051,22,10/15/2008
2052,18,5/21/2010
2053,2,1/8/2007
2054,22,5/4/2011
2055,16,6/6/2005
2056,38,8/23/2009
2057,39,12/10/2008
2058,28,3/29/2011
2059,28,7/8/2011
2060,30,3/20/2008
2061,16,12/19/2010
2062,10,2/9/2007
2063,13,11/1/2008
2064,38,5/11/2006
2065,34,2/1/2009
2066,5,9/27/2011
2067,14,7/9/2005
2068,15,7/2/2006
2069,27,11/17/2006
2070,12,8/27/2009
2071,38,9/9/2005
2072,22,11/28/2005
2073,23,12/25/2008
2074,38,2/19/2008
2075,30,9/26/2010
2076,15,10/5/2011
2077,24,4/24/2009
2078,18,1/16/2011
2079,8,1/26/2007
2080,11,8/11/2006
2081,35,10/5/2010
2082,29,7/18/2005
2083,28,3/10/2008
2084,36,5/3/2005
2085,12,7/14/2011
2086,5,10/6/2011
2087,35,11/17/2006
2088,11,2/8/2010
2089,32,7/21/2009
2090,23,7/19/2011
2091,1,1/23/2008
2092,9,3/16/2011
2093,32,9/27/2011
2094,14,2/21/2007
2095,7,2/7/2005
2096,27,11/24/2005
2097,18,6/3/2009
2098,21,7/2/2010
2099,3,1/2/2008
2100,6,3/21/2006
2101,32,8/6/2008
2102,2,3/9/2011
2103,28,6/5/2008
2104,16,10/14/2005
2105,39,2/28/2009
2106,18,5/31/2011
2107,31,1/26/2008
2108,24,6/11/2008
2109,36,7/6/2006
2110,38,7/4/2007
2111,34,9/26/2006
2112,31,2/18/2008
2113,28,5/19/2010
2114,23,8/2/2011
2115,28,7/5/2011
2116,39,12/10/2006
2117,28,5/18/2008
2118,23,3/22/2005
2119,11,5/5/2008
2120,20,2/27/2006
2121,7,3/13/2008
2122,12,5/12/2008
2123,29,1/24/2008
2124,38,7/11/2006
2125,25,12/29/2010
2126,35,8/11/2011
2127,26,1/19/2007
2128,4,4/29/2007
2129,17,4/11/2010
2130,28,4/2/2010
2131,9,3/14/2005
2132,10,11/5/2008
2133,29,12/15/2009
2134,36,11/19/2007
2135,25,8/21/2010
2136,29,2/7/2005
2137,15,12/11/2007
2138,17,6/12/2009
2139,13,12/25/2005
2140,11,7/20/2008
2141,15,10/17/2009
2142,7,3/23/2010
2143,3,5/30/2008
2144,3,3/2/2008
2145,30,5/17/2009
2146,30,12/28/2010
2147,3,3/4/2011
2148,18,3/16/2011
2149,14,5/8/2006
2150,14,9/28/2005
2151,38,7/2/2005
2152,20,12/1/2010
2153,25,12/15/2010
2154,27,2/22/2011
2155,19,9/4/2007
2156,10,12/14/2010
2157,23,9/30/2011
2158,5,11/19/2008
2159,13,6/29/2009
2160,39,11/30/2008
2161,33,12/27/2010
2162,22,8/10/2006
2163,9,9/15/2009
2164,23,2/12/2008
2165,19,5/2/2008
2166,34,10/28/2008
2167,12,12/24/2008
2168,33,7/28/2010
2169,11,9/27/2008
2170,25,7/27/2009
2171,5,8/25/2006
2172,26,3/16/2010
2173,31,4/10/2005
2174,7,6/21/2005
2175,29,6/8/2009
2176,22,1/2/2005
2177,37,2/9/2007
2178,31,3/14/2007
2179,39,2/28/2006
2180,12,10/21/2005
2181,5,11/11/2006
2182,37,6/18/2009
2183,32,7/15/2008
2184,30,11/20/2005
2185,24,2/26/2008
2186,11,9/10/2010
2187,1,7/16/2007
2188,8,1/24/2005
2189,16,10/22/2008
2190,14,7/14/2006
2191,7,8/19/2005
2192,9,11/24/2010
2193,35,4/28/2006
2194,15,8/21/2007
2195,31,1/7/2011
2196,14,4/19/2009
2197,9,5/14/2007
2198,4,9/30/2009
2199,8,2/13/2011
2200,20,12/26/2009
2201,28,3/15/2007
2202,13,5/19/2007
2203,6,3/13/2008
2204,20,1/3/2011
2205,20,2/7/2007
2206,34,11/13/2006
2207,2,5/19/2005
2208,17,4/18/2011
2209,26,9/2/2005
2210,1,3/26/2007
2211,29,3/12/2011
2212,31,5/22/2007
2213,38,4/12/2005
2214,21,8/15/2010
2215,21,12/31/2007
2216,23,7/16/2006
2217,31,12/7/2005
2218,21,3/12/2009
2219,30,5/4/2006
2220,7,11/24/2005
2221,34,2/6/2008
2222,36,7/22/2005
2223,16,8/12/2006
2224,30,5/2/2006
2225,12,6/12/2010
2226,7,7/18/2008
2227,5,11/4/2010
2228,21,2/7/2006
2229,10,7/17/2008
2230,12,4/29/2006
2231,1,3/12/2007
2232,38,3/7/2005
2233,24,1/6/2009
2234,6,4/15/2009
2235,18,3/14/2006
2236,4,8/16/2006
2237,1,2/10/2007
2238,19,4/12/2007
2239,21,9/22/2009
2240,26,4/3/2005
2241,20,1/18/2010
2242,10,8/2/2006
2243,17,4/2/2008
2244,19,10/7/2011
2245,31,7/14/2007
2246,38,12/13/2006
2247,2,5/10/2010
2248,22,5/1/2007
2249,19,1/31/2010
2250,31,2/28/2009
2251,29,7/16/2010
2252,14,1/27/2011
2253,28,2/18/2006
2254,5,3/29/2010
2255,5,3/5/2011
2256,1,9/6/2005
2257,12,4/29/2009
2258,9,9/29/2011
2259,21,7/14/2006
2260,22,7/17/2007
2261,21,3/31/2008
2262,21,8/16/2007
2263,20,4/14/2006
2264,5,4/4/2009
2265,27,3/24/2011
2266,38,7/8/2010
2267,9,12/23/2010
2268,28,10/1/2009
2269,18,11/19/2009
2270,30,9/8/2005
2271,14,11/15/2007
2272,37,2/27/2011
2273,1,9/14/2008
2274,31,5/11/2010
2275,17,4/24/2006
2276,31,6/30/2010
2277,29,12/20/2009
2278,18,1/12/2008
2279,14,5/22/2007
2280,8,1/30/2011
2281,10,3/30/2011
2282,3,6/17/2007
2283,22,8/7/2011
2284,38,9/2/2009
2285,8,3/22/2011
2286,26,11/28/2006
2287,38,10/8/2011
2288,19,4/28/2008
2289,34,9/16/2006
2290,19,4/2/2005
2291,1,2/26/2008
2292,15,8/3/2009
2293,1,11/5/2006
2294,21,9/14/2006
2295,20,4/3/2006
2296,28,5/2/2006
2297,19,3/22/2011
2298,29,4/9/2005
2299,16,8/31/2011
2300,36,7/5/2011
2301,20,4/8/2007
2302,29,1/16/2006
2303,34,10/29/2011
2304,20,8/5/2011
2305,20,8/1/2006
2306,11,6/23/2007
2307,12,9/26/2005
2308,10,3/30/2007
2309,29,10/5/2008
2310,25,6/19/2010
2311,18,1/12/2011
2312,38,12/19/2005
2313,28,8/9/2008
2314,39,9/19/2007
2315,37,8/10/2008
2316,35,9/9/2007
2317,26,12/5/2010
2318,35,5/5/2009
2319,15,10/13/2008
2320,21,2/23/2005
2321,15,1/3/2011
2322,16,11/26/2006
2323,36,3/28/2011
2324,15,9/4/2009
2325,36,7/19/2005
2326,17,8/12/2010
2327,4,2/11/2007
2328,16,10/19/2007
2329,6,5/3/2006
2330,19,3/1/2008
2331,13,9/30/2011
2332,26,11/11/2008
2333,9,11/19/2008
2334,7,9/23/2010
2335,7,12/14/2010
2336,29,11/5/2008
2337,18,8/31/2007
2338,18,4/19/2011
2339,38,1/26/2009
2340,7,6/5/2010
2341,4,10/3/2011
2342,16,6/20/2010
2343,6,11/11/2010
2344,31,12/22/2009
2345,16,11/8/2007
2346,3,3/8/2011
2347,27,6/10/2005
2348,2,10/28/2011
2349,37,7/25/2009
2350,2,5/25/2009
2351,23,2/20/2009
2352,12,7/10/2011
2353,17,5/11/2009
2354,19,5/30/2011
2355,27,4/18/2008
2356,14,6/28/2008
2357,35,8/30/2008
2358,30,6/1/2008
2359,29,10/27/2009
2360,2,6/24/2008
2361,10,4/8/2010
2362,3,4/18/2005
2363,27,1/23/2008
2364,19,9/19/2007
2365,9,1/28/2008
2366,33,12/14/2007
2367,8,3/1/2008
2368,27,1/23/2006
2369,12,7/8/2006
2370,7,6/30/2008
2371,33,3/21/2008
2372,15,2/12/2007
2373,23,8/4/2011
2374,39,7/15/2009
2375,7,12/24/2010
2376,38,9/6/2009
2377,2,6/22/2006
2378,33,5/3/2006
2379,1,4/30/2010
2380,39,5/5/2009
2381,35,8/2/2007
2382,23,12/29/2009
2383,12,10/10/2010
2384,13,4/14/2010
2385,3,4/7/2010
2386,39,7/9/2009
2387,26,7/23/2005
2388,37,3/28/2005
2389,30,1/11/2005
2390,16,8/19/2005
2391,38,4/30/2008
2392,39,7/31/2011
2393,18,1/4/2005
2394,26,2/19/2006
2395,19,10/1/2010
2396,27,5/7/2011
2397,19,2/9/2007
2398,26,8/16/2010
2399,15,10/2/2006
2400,30,11/20/2006
2401,33,1/10/2006
2402,9,12/15/2008
2403,6,7/4/2006
2404,16,6/21/2011
2405,8,6/7/2008
2406,13,12/18/2008
2407,14,6/15/2009
2408,10,6/19/2007
2409,6,1/16/2011
2410,15,7/3/2009
2411,9,9/12/2005
2412,2,1/24/2011
